Fuel,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
EL3_47_0,0,0,0,0,0,311.2850087,647.4728181,1010.057596,1400.6132,1820.79716,2272.354856,2757.123892,3277.038683,3834.135259,4430.556299,4607.778551,4792.089693,4983.773281,5183.124212,5390.449181,5606.067148,5830.309834,6063.522227,6306.063116,6558.305641
EL3_48_0,0,0,0,0,0,333.8778975,694.4660268,1083.367002,1502.268909,1952.949582,2437.281078,2957.234375,3514.884285,4112.414614,4752.123554,4942.208496,5139.896836,5345.492709,5559.312418,5781.684914,6012.952311,6253.470403,6503.60922,6763.753588,7034.303732
EL3_48_1,12693.06091,13995.50552,14937.00919,14937.00919,15727.39082,16455.07322,17048.76438,17612.5226,18198.23537,18839.05276,19874.36595,21168.78638,22315.42421,23542.61967,24887.45178,26304.11225,27757.00424,29304.92313,30955.84258,32685.63749,34427.38505,36415.06698,38476.10431,40653.2312,42894.22653
EL3_49_0,0,0,0,0,0,240.5974717,500.4427412,780.6906763,1082.557738,1407.325059,1756.341674,2131.027897,2532.878872,2963.468281,3424.452235,3561.430325,3703.887538,3852.043039,4006.124761,4166.369751,4333.024541,4506.345523,4686.599344,4874.063318,5069.025851
EL3_49_1,4570.265861,5039.224309,5378.222294,5378.222294,5662.80725,5924.81671,6138.581257,6341.568146,6552.459995,6783.192824,7155.967882,7622.037144,8034.895773,8476.759996,8960.980494,9471.063528,9994.192086,10551.53605,11145.96641,11768.79668,12395.93063,13111.61576,13853.71324,14637.60995,15444.50315
EL3_50_0,0,0,0,0,0,275.90397,573.8802576,895.2532019,1241.417773,1613.843105,2014.076195,2443.745784,2904.566417,3398.342708,3926.973796,4084.052748,4247.414858,4417.311452,4594.00391,4777.764067,4968.874629,5167.629615,5374.334799,5589.308191,5812.880519
EL3_51_0,0,0,0,0,0,239.0556713,497.2357963,775.6878423,1075.620475,1398.306617,1745.086658,2117.371812,2516.647639,2944.477738,3402.507608,3538.607912,3680.152229,3827.358318,3980.452651,4139.670757,4305.257587,4477.46789,4656.566606,4842.82927,5036.542441
EL3_51_1,8475.928304,9345.64974,9974.348968,9974.348968,10502.13482,10988.05259,11384.49627,11760.9519,12152.06792,12579.98064,13271.32219,14135.68539,14901.36517,15720.83817,16618.86431,17564.85462,18535.03892,19568.67845,20671.09771,21826.18691,22989.25763,24316.55367,25692.83358,27146.63354,28643.08234
EL3_52_0,0,0,0,0,0,121.3341198,252.3749693,393.7049521,545.9375335,709.7187936,885.7290544,1074.684586,1277.339394,1494.487091,1726.96286,1796.041375,1867.88303,1942.598351,2020.302285,2101.114376,2185.158951,2272.565309,2363.467922,2458.006639,2556.326904
EL3_52_1,2600.666039,2867.522355,3060.425914,3060.425914,3222.366259,3371.460233,3493.100903,3608.608649,3728.614637,3859.910944,4072.035023,4337.247275,4572.180526,4823.619132,5099.160171,5389.418039,5687.099338,6004.250584,6342.505491,6696.921097,7053.785667,7461.039436,7883.322906,8329.391824,8788.546673
EL3_53_0,0,0,0,0,0,286.5714905,596.0687003,929.8671724,1289.415812,1676.240556,2091.948214,2538.2305,3016.868251,3529.735854,4078.805876,4241.958111,4411.636435,4588.101892,4771.625968,4962.491007,5160.990647,5367.430273,5582.127484,5805.412583,6037.629087
EL3_54_0,0,0,0,0,0,227.8461584,473.9200094,739.3152147,1025.183764,1332.738894,1663.258139,2018.086542,2398.640005,2806.408806,3242.961286,3372.679738,3507.586927,3647.890405,3793.806021,3945.558262,4103.380592,4267.515816,4438.216448,4615.745106,4800.374911
EL3_55_0,0,0,0,0,0,142.0405221,295.444286,460.8930861,639.1050794,830.8366033,1036.884081,1258.086018,1495.325096,1749.530362,2021.67953,2102.546711,2186.648579,2274.114522,2365.079103,2459.682267,2558.069558,2660.39234,2766.808034,2877.480355,2992.57957
EL3_56_0,0,0,0,0,0,187.1217302,389.2131988,607.1725901,841.9459916,1094.529789,1365.973177,1657.380788,1969.915451,2304.801077,2663.325689,2769.858717,2880.653065,2995.879188,3115.714356,3240.34293,3369.956647,3504.754913,3644.945109,3790.742914,3942.37263
EL3_57_0,0,0,0,0,0,103.0168014,214.2749469,334.2689171,463.5195651,602.5754346,752.0141424,912.4438261,1084.504662,1268.870454,1466.250303,1524.900315,1585.896328,1649.332181,1715.305468,1783.917687,1855.274394,1929.48537,2006.664785,2086.931376,2170.408631
EL3_58_0,0,0,0,0,0,296.7726524,617.287117,962.9679025,1335.315491,1735.910139,2166.415853,2628.584569,3124.260516,3655.384804,4224.000217,4392.960226,4568.678635,4751.425781,4941.482812,5139.142124,5344.707809,5558.496122,5780.835967,6012.069405,6252.552181
EL3_58_1,25789.78218,28436.0913,30349.04001,30349.04001,31954.93872,33433.44502,34639.7077,35785.15258,36975.20476,38277.2186,40380.76965,43010.77523,45340.51587,47833.93363,50566.36574,53444.73885,56396.72719,59541.79136,62896.13222,66410.73238,69949.61796,73988.1934,78175.81247,82599.30248,87152.56052
EL3_59_0,0,0,0,0,0,149.4267222,310.8075822,484.8598282,672.3389618,874.0406503,1090.802732,1323.507314,1573.082979,1840.507086,2126.808188,2211.880516,2300.355736,2392.369966,2488.064764,2587.587355,2691.090849,2798.734483,2910.683862,3027.111217,3148.195666
EL3_60_0,0,0,0,0,0,241.5437357,502.4109702,783.7611135,1086.815411,1412.860034,1763.249322,2139.409178,2542.840623,2975.123529,3437.920522,3575.437343,3718.454837,3867.19303,4021.880751,4182.755981,4350.06622,4524.068869,4705.031624,4893.232889,5088.962205
EL3_60_1,532.0831481,586.6806037,626.1476983,626.1476983,659.2798758,689.7837506,714.6708178,738.3031198,762.8557393,789.7183012,833.1178172,887.3789057,935.4450633,986.8881333,1043.26244,1102.647735,1163.551826,1228.439371,1297.644618,1370.156262,1443.168953,1526.491019,1612.888086,1704.151535,1798.0923
EL3_61_0,0,0,0,0,0,19.49669269,40.55312079,63.26286843,87.7245109,114.0418642,142.3242465,172.6867524,205.25054,240.1431318,277.4987301,288.5986793,300.1426264,312.1483315,324.6342648,337.6196353,351.1244208,365.1693976,379.7761735,394.9672204,410.7659092
EL3_62_0,0,0,0,0,0,42.77579676,88.97365725,138.7989053,192.4678154,250.20816,312.2597837,378.8752042,450.3202427,526.8746839,608.8329681,633.1862868,658.5137383,684.8542878,712.2484593,740.7383977,770.3679336,801.182651,833.229957,866.5591553,901.2215215
EL3_63_0,0,0,0,0,0,34.28980176,71.32278767,111.2635488,154.2854543,200.5710906,250.312721,303.7127682,360.9843188,422.3516529,488.050799,507.5728309,527.8757441,548.9907739,570.9504049,593.7884211,617.5399579,642.2415562,667.9312185,694.6484672,722.4344059
EL3_64_0,0,0,0,0,0,158.2761346,329.2143599,513.5744014,712.1565033,925.8034543,1155.402711,1401.888623,1666.244763,1949.506373,2252.762919,2342.873436,2436.588374,2534.051909,2635.413985,2740.830544,2850.463766,2964.482317,3083.061609,3206.384074,3334.639437
EL3_65_0,0,0,0,0,0,4.347921198,9.043676093,14.1081347,19.56328012,25.43226416,31.73946567,38.51055168,45.77254143,53.55387347,61.88447601,64.35985505,66.93424925,69.61161922,72.39608399,75.29192735,78.30360445,81.43574863,84.69317857,88.08090571,91.60414194
EL3_66_0,0,0,0,0,0,23.19337008,48.24220976,75.25784723,104.3575482,135.6648126,169.3096861,205.4290858,244.167142,285.6755562,330.113976,343.318535,357.0512764,371.3333275,386.1866606,401.634127,417.6994921,434.4074718,451.7837707,469.8551215,488.6493264
EL3_67_0,0,0,0,0,0,6.710848586,13.95856506,21.77536149,30.19516794,39.25371832,48.98864046,59.43955043,70.64815136,82.6583371,95.51630065,99.33695267,103.3104308,107.442848,111.7405619,116.2101844,120.8585918,125.6929355,130.7206529,135.949479,141.3874581
EL3_68_0,0,0,0,0,0,57.00739084,118.5753729,184.9775818,256.5022467,333.4529208,416.1492451,504.9277507,600.142698,702.1669567,811.3929277,843.8486448,877.6025906,912.7066942,949.214962,987.1835605,1026.670903,1067.737739,1110.447249,1154.865139,1201.059744
EL3_69_0,0,0,0,0,0,272.2554722,566.2913822,883.4145563,1225.001518,1592.501973,1987.442463,2411.430188,2866.157024,3353.403718,3875.044296,4030.046068,4191.247911,4358.897827,4533.25374,4714.58389,4903.167245,5099.293935,5303.265693,5515.39632,5736.012173
EL3_70_0,0,0,0,0,0,79.84598148,166.0796415,259.0842407,359.2634805,467.0425246,582.8690707,707.2144725,840.5749158,983.4726515,1136.457286,1181.915578,1229.192201,1278.359889,1329.494284,1382.674056,1437.981018,1495.500259,1555.320269,1617.53308,1682.234403
EL3_71_0,0,0,0,0,0,31.09980885,64.6876024,100.9126597,139.9322215,181.911888,227.0260362,275.4582572,327.4018143,383.0601227,442.6472529,460.3531431,478.7672688,497.9179595,517.8346779,538.548065,560.0899876,582.4935871,605.7933306,630.0250638,655.2260664
EL3_72_0,0,0,0,0,0,200.6203328,417.2902922,650.9728558,902.68236,1173.487068,1464.511861,1776.941058,2112.021372,2471.065005,2855.452894,2969.67101,3088.457851,3211.996165,3340.476011,3474.095052,3613.058854,3757.581208,3907.884456,4064.199835,4226.767828
EL3_72_1,876.4187512,966.3487444,1031.35682,1031.35682,1085.930362,1136.174704,1177.167343,1216.0932,1256.534955,1300.781522,1372.266871,1461.642819,1540.814809,1625.549068,1718.405794,1816.222059,1916.540003,2023.419278,2137.410439,2256.847721,2377.110299,2514.353926,2656.662529,2806.986776,2961.720953
EL3_73_0,0,0,0,0,0,180.0770479,374.5602597,584.3140051,810.2487537,1053.32338,1314.547578,1594.984395,1895.752881,2218.03087,2563.057895,2665.58021,2772.203419,2883.091556,2998.415218,3118.351826,3243.0859,3372.809335,3507.721709,3648.030577,3793.9518
EL3_73_1,4491.838972,4952.749978,5285.930674,5285.930674,5565.632082,5823.145394,6033.241689,6232.745273,6440.018166,6666.791562,7033.169709,7491.241107,7897.014981,8331.296704,8807.207859,9308.537743,9822.689286,10370.46909,10954.69888,11566.84123,12183.21341,12886.6172,13615.98011,14386.42496,15179.47167
EL3_74_0,0,0,0,0,0,251.9917186,524.1427747,817.6627286,1133.82565,1473.973345,1839.518735,2231.949398,2652.831285,3103.812604,3586.627897,3730.093013,3879.296734,4034.468603,4195.847347,4363.681241,4538.228491,4719.75763,4908.547936,5104.889853,5309.085447
